"nN_GRM";"fileID";"lang4";"lang5"
"in_elk_geval";"NL_or_215";"MEP_Dut";"MEP_Dut"
"in_elk_geval";"fv600013";"NAT_Dut";"NAT_Vl"
"in_geval_van";"NL_EN_219";"MEP_Dut";"MEP_Dut"
"in_geval_van";"fv600684";"NAT_Dut";"NAT_Vl"
"in_geval_van";"NL_EN_229";"MEP_Dut";"MEP_Dut"
"in_geval_van";"fv600642";"NAT_Dut";"NAT_Vl"
"in_geval_van";"NL_FR_208";"MEP_Dut";"MEP_Dut"
"in_geval_van";"NL_071";"Fra_Dut";"Fra_Dut"
"in_geval_van";"fn000219";"NAT_Dut";"NAT_Nl"
"in_geval_van";"NL_071";"Fra_Dut";"Fra_Dut"
"in_geval_van";"NL_051";"Fra_Dut";"Fra_Dut"
"in_geval_van";"FR_NL_246";"Fra_Dut";"Fra_Dut"
"in_geval_van";"NL_002";"Fra_Dut";"Fra_Dut"
"in_het_algemeen";"fn000161";"NAT_Dut";"NAT_Nl"
"in_het_algemeen";"fv600019";"NAT_Dut";"NAT_Vl"
"in_het_algemeen";"fn000115";"NAT_Dut";"NAT_Nl"
"in_het_algemeen";"NL_024";"Fra_Dut";"Fra_Dut"
"in_het_algemeen";"NL_029";"Fra_Dut";"Fra_Dut"
"in_het_algemeen";"fn000161";"NAT_Dut";"NAT_Nl"
"in_het_algemeen";"fn000149";"NAT_Dut";"NAT_Nl"
"in_het_algemeen";"fn000148";"NAT_Dut";"NAT_Nl"
"in_het_algemeen";"fn000165";"NAT_Dut";"NAT_Nl"
"in_het_algemeen";"NL_017";"Fra_Dut";"Fra_Dut"
"in_het_algemeen";"fv600581";"NAT_Dut";"NAT_Vl"
"in_het_algemeen";"fv600706";"NAT_Dut";"NAT_Vl"
"in_het_algemeen";"fn000230";"NAT_Dut";"NAT_Nl"
"in_het_algemeen";"fv600581";"NAT_Dut";"NAT_Vl"
"in_het_algemeen";"fn000148";"NAT_Dut";"NAT_Nl"
"in_het_algemeen";"fv600581";"NAT_Dut";"NAT_Vl"
"in_het_algemeen";"fn000162";"NAT_Dut";"NAT_Nl"
"in_het_algemeen";"fv600011";"NAT_Dut";"NAT_Vl"
"in_het_algemeen";"NL_or_240";"MEP_Dut";"MEP_Dut"
"in_het_algemeen";"fn000177";"NAT_Dut";"NAT_Nl"
"in_het_algemeen";"fv600625";"NAT_Dut";"NAT_Vl"
"in_het_algemeen";"fn000171";"NAT_Dut";"NAT_Nl"
"in_het_algemeen";"fv600685";"NAT_Dut";"NAT_Vl"
"in_het_algemeen";"fv600582";"NAT_Dut";"NAT_Vl"
"in_het_algemeen";"fn000168";"NAT_Dut";"NAT_Nl"
"in_het_algemeen";"fn000162";"NAT_Dut";"NAT_Nl"
"in_het_algemeen";"NL_or_214";"MEP_Dut";"MEP_Dut"
"in_het_algemeen";"fn000237";"NAT_Dut";"NAT_Nl"
"in_het_algemeen";"fn000170";"NAT_Dut";"NAT_Nl"
"in_het_algemeen";"NL_097";"Fra_Dut";"Fra_Dut"
"in_het_algemeen";"fn000168";"NAT_Dut";"NAT_Nl"
"in_het_algemeen";"NL_071";"Fra_Dut";"Fra_Dut"
"in_het_algemeen";"fn000174";"NAT_Dut";"NAT_Nl"
"in_het_algemeen";"fv600007";"NAT_Dut";"NAT_Vl"
"in_het_algemeen";"fn000228";"NAT_Dut";"NAT_Nl"
"in_het_algemeen";"fn000149";"NAT_Dut";"NAT_Nl"
"in_het_algemeen";"fn000165";"NAT_Dut";"NAT_Nl"
"in_het_algemeen";"fn000160";"NAT_Dut";"NAT_Nl"
"in_het_bijzonder";"fn000161";"NAT_Dut";"NAT_Nl"
"in_het_bijzonder";"fn000226";"NAT_Dut";"NAT_Nl"
"in_het_bijzonder";"fn000213";"NAT_Dut";"NAT_Nl"
"in_het_bijzonder";"fv600334";"NAT_Dut";"NAT_Vl"
"in_het_bijzonder";"fn000166";"NAT_Dut";"NAT_Nl"
"in_het_bijzonder";"NL_090";"Fra_Dut";"Fra_Dut"
"in_het_bijzonder";"fn000161";"NAT_Dut";"NAT_Nl"
"in_het_bijzonder";"fn000163";"NAT_Dut";"NAT_Nl"
"in_het_bijzonder";"fn000162";"NAT_Dut";"NAT_Nl"
"in_het_bijzonder";"fv600581";"NAT_Dut";"NAT_Vl"
"in_het_bijzonder";"fv600009";"NAT_Dut";"NAT_Vl"
"in_het_bijzonder";"NL_071";"Fra_Dut";"Fra_Dut"
"in_het_bijzonder";"fv600669";"NAT_Dut";"NAT_Vl"
"in_het_bijzonder";"NL_094";"Fra_Dut";"Fra_Dut"
"in_het_bijzonder";"fn000156";"NAT_Dut";"NAT_Nl"
"in_het_bijzonder";"NL_005";"Fra_Dut";"Fra_Dut"
"in_het_bijzonder";"fn000169";"NAT_Dut";"NAT_Nl"
"in_het_bijzonder";"NL_FR_210";"MEP_Dut";"MEP_Dut"
"in_het_kader";"NL_067";"Fra_Dut";"Fra_Dut"
"in_het_kader";"NL_106";"Fra_Dut";"Fra_Dut"
"in_het_kader";"fn000164";"NAT_Dut";"NAT_Nl"
"in_het_kader";"fv600627";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fv600696";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fn000234";"NAT_Dut";"NAT_Nl"
"in_het_kader";"fn000175";"NAT_Dut";"NAT_Nl"
"in_het_kader";"fn000148";"NAT_Dut";"NAT_Nl"
"in_het_kader";"fn000244";"NAT_Dut";"NAT_Nl"
"in_het_kader";"fv600653";"NAT_Dut";"NAT_Vl"
"in_het_kader";"NL_009";"Fra_Dut";"Fra_Dut"
"in_het_kader";"fn000212";"NAT_Dut";"NAT_Nl"
"in_het_kader";"fn000234";"NAT_Dut";"NAT_Nl"
"in_het_kader";"fv600687";"NAT_Dut";"NAT_Vl"
"in_het_kader";"NL_054";"Fra_Dut";"Fra_Dut"
"in_het_kader";"EN_NL_281";"Eng_Dut";"Eng_Dut"
"in_het_kader";"fn000234";"NAT_Dut";"NAT_Nl"
"in_het_kader";"fv600014";"NAT_Dut";"NAT_Vl"
"in_het_kader";"FR_NL_261";"Fra_Dut";"Fra_Dut"
"in_het_kader";"fv600702";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fv600676";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fv600657";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fn000164";"NAT_Dut";"NAT_Nl"
"in_het_kader";"fn000154";"NAT_Dut";"NAT_Nl"
"in_het_kader";"NL_024";"Fra_Dut";"Fra_Dut"
"in_het_kader";"fv600331";"NAT_Dut";"NAT_Vl"
"in_het_kader";"NL_024";"Fra_Dut";"Fra_Dut"
"in_het_kader";"fn000143";"NAT_Dut";"NAT_Nl"
"in_het_kader";"EN_NL_282";"Eng_Dut";"Eng_Dut"
"in_het_kader";"NL_067";"Fra_Dut";"Fra_Dut"
"in_het_kader";"fv600015";"NAT_Dut";"NAT_Vl"
"in_het_kader";"NL_024";"Fra_Dut";"Fra_Dut"
"in_het_kader";"fn000152";"NAT_Dut";"NAT_Nl"
"in_het_kader";"fv600672";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fn000161";"NAT_Dut";"NAT_Nl"
"in_het_kader";"fn000164";"NAT_Dut";"NAT_Nl"
"in_het_kader";"fv600681";"NAT_Dut";"NAT_Vl"
"in_het_kader";"NL_009";"Fra_Dut";"Fra_Dut"
"in_het_kader";"fv600681";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fv600019";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fv600653";"NAT_Dut";"NAT_Vl"
"in_het_kader";"NL_090";"Fra_Dut";"Fra_Dut"
"in_het_kader";"fv600015";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fn000244";"NAT_Dut";"NAT_Nl"
"in_het_kader";"NL_024";"Fra_Dut";"Fra_Dut"
"in_het_kader";"fv600019";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fv600331";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fv600648";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fn000153";"NAT_Dut";"NAT_Nl"
"in_het_kader";"fn000214";"NAT_Dut";"NAT_Nl"
"in_het_kader";"fv600589";"NAT_Dut";"NAT_Vl"
"in_het_kader";"NL_EN_235";"MEP_Dut";"MEP_Dut"
"in_het_kader";"fv600014";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fv600688";"NAT_Dut";"NAT_Vl"
"in_het_kader";"NL_or_240";"MEP_Dut";"MEP_Dut"
"in_het_kader";"fv601213";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fv600015";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fv600591";"NAT_Dut";"NAT_Vl"
"in_het_kader";"NL_094";"Fra_Dut";"Fra_Dut"
"in_het_kader";"fv600672";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fv600676";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fn000212";"NAT_Dut";"NAT_Nl"
"in_het_kader";"fn000233";"NAT_Dut";"NAT_Nl"
"in_het_kader";"NL_016";"Fra_Dut";"Fra_Dut"
"in_het_kader";"fv600002";"NAT_Dut";"NAT_Vl"
"in_het_kader";"NL_061";"Fra_Dut";"Fra_Dut"
"in_het_kader";"fn000234";"NAT_Dut";"NAT_Nl"
"in_het_kader";"NL_067";"Fra_Dut";"Fra_Dut"
"in_het_kader";"fn000165";"NAT_Dut";"NAT_Nl"
"in_het_kader";"fv600015";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fn000232";"NAT_Dut";"NAT_Nl"
"in_het_kader";"fv600684";"NAT_Dut";"NAT_Vl"
"in_het_kader";"NL_or_228";"MEP_Dut";"MEP_Dut"
"in_het_kader";"fv600003";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fn000233";"NAT_Dut";"NAT_Nl"
"in_het_kader";"fv600654";"NAT_Dut";"NAT_Vl"
"in_het_kader";"EN_NL_285";"Eng_Dut";"Eng_Dut"
"in_het_kader";"fv600690";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fn000173";"NAT_Dut";"NAT_Nl"
"in_het_kader";"fn000242";"NAT_Dut";"NAT_Nl"
"in_het_kader";"fn000142";"NAT_Dut";"NAT_Nl"
"in_het_kader";"fv600002";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fv600596";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fv600690";"NAT_Dut";"NAT_Vl"
"in_het_kader";"EN_NL_281";"Eng_Dut";"Eng_Dut"
"in_het_kader";"fn000245";"NAT_Dut";"NAT_Nl"
"in_het_kader";"NL_064";"Fra_Dut";"Fra_Dut"
"in_het_kader";"fn000143";"NAT_Dut";"NAT_Nl"
"in_het_kader";"fn000172";"NAT_Dut";"NAT_Nl"
"in_het_kader";"FR_NL_249";"Fra_Dut";"Fra_Dut"
"in_het_kader";"FR_NL_247";"Fra_Dut";"Fra_Dut"
"in_het_kader";"fv600581";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fn000176";"NAT_Dut";"NAT_Nl"
"in_het_kader";"fv600006";"NAT_Dut";"NAT_Vl"
"in_het_kader";"NL_090";"Fra_Dut";"Fra_Dut"
"in_het_kader";"fv600596";"NAT_Dut";"NAT_Vl"
"in_het_kader";"NL_108";"Fra_Dut";"Fra_Dut"
"in_het_kader";"fv600688";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fn000157";"NAT_Dut";"NAT_Nl"
"in_het_kader";"NL_009";"Fra_Dut";"Fra_Dut"
"in_het_kader";"fv600014";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fv600003";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fv600672";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fn000153";"NAT_Dut";"NAT_Nl"
"in_het_kader";"fv600590";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fv600636";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fv600688";"NAT_Dut";"NAT_Vl"
"in_het_kader";"FR_NL_268";"Fra_Dut";"Fra_Dut"
"in_het_kader";"fn000156";"NAT_Dut";"NAT_Nl"
"in_het_kader";"fv600672";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fv601207";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fv600678";"NAT_Dut";"NAT_Vl"
"in_het_kader";"fv600598";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fv600015";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fn000234";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"fv600653";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"FR_NL_247";"Fra_Dut";"Fra_Dut"
"in_het_kader_van";"fn000245";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"NL_EN_235";"MEP_Dut";"MEP_Dut"
"in_het_kader_van";"fv600702";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fv600019";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fv600657";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fv600015";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fn000234";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"fn000234";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"fv600627";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fn000172";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"fv600014";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fn000212";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"fv600590";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fv600681";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"NL_061";"Fra_Dut";"Fra_Dut"
"in_het_kader_van";"fv600581";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fn000143";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"NL_090";"Fra_Dut";"Fra_Dut"
"in_het_kader_van";"fv600014";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fn000152";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"fv600672";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fn000212";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"fn000157";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"fv600684";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"NL_094";"Fra_Dut";"Fra_Dut"
"in_het_kader_van";"NL_009";"Fra_Dut";"Fra_Dut"
"in_het_kader_van";"fn000234";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"fv600003";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"EN_NL_281";"Eng_Dut";"Eng_Dut"
"in_het_kader_van";"fn000154";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"fv600015";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fv600002";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fn000214";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"NL_067";"Fra_Dut";"Fra_Dut"
"in_het_kader_van";"NL_or_240";"MEP_Dut";"MEP_Dut"
"in_het_kader_van";"fn000153";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"fv600672";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"NL_106";"Fra_Dut";"Fra_Dut"
"in_het_kader_van";"FR_NL_261";"Fra_Dut";"Fra_Dut"
"in_het_kader_van";"fv600654";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fv600019";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fn000233";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"fn000165";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"fn000142";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"fv600015";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"NL_108";"Fra_Dut";"Fra_Dut"
"in_het_kader_van";"fv600002";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"NL_054";"Fra_Dut";"Fra_Dut"
"in_het_kader_van";"EN_NL_281";"Eng_Dut";"Eng_Dut"
"in_het_kader_van";"fn000164";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"fv600589";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fv600648";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fv600653";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fn000156";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"fn000233";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"fn000173";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"fv600690";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fv600014";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fn000143";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"fn000148";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"fv600681";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fn000164";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"NL_024";"Fra_Dut";"Fra_Dut"
"in_het_kader_van";"NL_or_228";"MEP_Dut";"MEP_Dut"
"in_het_kader_van";"NL_009";"Fra_Dut";"Fra_Dut"
"in_het_kader_van";"fv600676";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fv600672";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fv601213";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fv600331";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fv601207";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"FR_NL_268";"Fra_Dut";"Fra_Dut"
"in_het_kader_van";"fn000244";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"fv600696";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"NL_067";"Fra_Dut";"Fra_Dut"
"in_het_kader_van";"NL_024";"Fra_Dut";"Fra_Dut"
"in_het_kader_van";"fv600596";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"NL_024";"Fra_Dut";"Fra_Dut"
"in_het_kader_van";"fv600688";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"NL_067";"Fra_Dut";"Fra_Dut"
"in_het_kader_van";"fv600676";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"FR_NL_249";"Fra_Dut";"Fra_Dut"
"in_het_kader_van";"fn000161";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"fv600006";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fv600690";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fv600687";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"NL_064";"Fra_Dut";"Fra_Dut"
"in_het_kader_van";"NL_016";"Fra_Dut";"Fra_Dut"
"in_het_kader_van";"fv600331";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"NL_009";"Fra_Dut";"Fra_Dut"
"in_het_kader_van";"EN_NL_282";"Eng_Dut";"Eng_Dut"
"in_het_kader_van";"fv600688";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"NL_090";"Fra_Dut";"Fra_Dut"
"in_het_kader_van";"fv600636";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fn000244";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"fn000175";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"fv600596";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fv600678";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fv600688";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fn000176";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"EN_NL_285";"Eng_Dut";"Eng_Dut"
"in_het_kader_van";"fv600598";"NAT_Dut";"NAT_Vl"
"in_het_kader_van";"fn000242";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"fn000164";"NAT_Dut";"NAT_Nl"
"in_het_kader_van";"NL_024";"Fra_Dut";"Fra_Dut"
"in_het_verleden";"fv601205";"NAT_Dut";"NAT_Vl"
"in_het_verleden";"NL_FR_210";"MEP_Dut";"MEP_Dut"
"in_het_verleden";"fv600658";"NAT_Dut";"NAT_Vl"
"in_het_verleden";"fv600581";"NAT_Dut";"NAT_Vl"
"in_het_verleden";"fv601208";"NAT_Dut";"NAT_Vl"
"in_het_verleden";"EN_NL_293";"Eng_Dut";"Eng_Dut"
"in_het_verleden";"fv600636";"NAT_Dut";"NAT_Vl"
"in_het_verleden";"fn000203";"NAT_Dut";"NAT_Nl"
"in_het_verleden";"FR_NL_261";"Fra_Dut";"Fra_Dut"
"in_het_verleden";"fn000166";"NAT_Dut";"NAT_Nl"
"in_het_verleden";"fv600681";"NAT_Dut";"NAT_Vl"
"in_het_verleden";"fn000149";"NAT_Dut";"NAT_Nl"
"in_het_verleden";"fv600598";"NAT_Dut";"NAT_Vl"
"in_het_verleden";"fn000178";"NAT_Dut";"NAT_Nl"
"in_het_verleden";"fv600674";"NAT_Dut";"NAT_Vl"
"in_het_verleden";"fv600624";"NAT_Dut";"NAT_Vl"
"in_het_verleden";"fn000231";"NAT_Dut";"NAT_Nl"
"in_het_verleden";"fv600680";"NAT_Dut";"NAT_Vl"
"in_het_verleden";"fv600649";"NAT_Dut";"NAT_Vl"
"in_het_verleden";"fv600008";"NAT_Dut";"NAT_Vl"
"in_het_verleden";"fn000191";"NAT_Dut";"NAT_Nl"
"in_het_verleden";"fv600670";"NAT_Dut";"NAT_Vl"
"in_het_verleden";"fv600598";"NAT_Dut";"NAT_Vl"
"in_het_verleden";"fn000161";"NAT_Dut";"NAT_Nl"
"in_het_verleden";"fn000237";"NAT_Dut";"NAT_Nl"
"in_het_verleden";"fv600697";"NAT_Dut";"NAT_Vl"
"in_het_verleden";"fv600574";"NAT_Dut";"NAT_Vl"
"in_het_verleden";"fn000160";"NAT_Dut";"NAT_Nl"
"in_het_verleden";"fn000199";"NAT_Dut";"NAT_Nl"
"in_het_verleden";"fv600598";"NAT_Dut";"NAT_Vl"
"in_het_verleden";"fn000143";"NAT_Dut";"NAT_Nl"
"in_het_verleden";"fn000237";"NAT_Dut";"NAT_Nl"
"in_het_verleden";"fv600624";"NAT_Dut";"NAT_Vl"
"in_het_verleden";"fn000115";"NAT_Dut";"NAT_Nl"
"in_het_verleden";"fn000143";"NAT_Dut";"NAT_Nl"
"in_het_verleden";"fv600598";"NAT_Dut";"NAT_Vl"
"in_het_verleden";"fv600689";"NAT_Dut";"NAT_Vl"
"in_het_verleden";"fv600629";"NAT_Dut";"NAT_Vl"
"in_het_verleden";"fn000228";"NAT_Dut";"NAT_Nl"
"in_het_verleden";"fv600660";"NAT_Dut";"NAT_Vl"
"in_het_verleden";"fv600636";"NAT_Dut";"NAT_Vl"
"in_ieder_geval";"fn000246";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000219";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000150";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000246";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000217";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000150";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000217";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000215";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000143";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000145";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000162";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000236";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000219";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000162";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000174";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000234";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000228";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000203";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000155";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000146";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000175";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"NL_or_221";"MEP_Dut";"MEP_Dut"
"in_ieder_geval";"fv600333";"NAT_Dut";"NAT_Vl"
"in_ieder_geval";"fn000150";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000194";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000202";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000197";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000231";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fv600580";"NAT_Dut";"NAT_Vl"
"in_ieder_geval";"fn000141";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000170";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000165";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000215";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"NL_042";"Fra_Dut";"Fra_Dut"
"in_ieder_geval";"fn000217";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"NL_EN_229";"MEP_Dut";"MEP_Dut"
"in_ieder_geval";"fn000152";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fv600639";"NAT_Dut";"NAT_Vl"
"in_ieder_geval";"NL_EN_229";"MEP_Dut";"MEP_Dut"
"in_ieder_geval";"fn000154";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000204";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"EN_NL_280";"Eng_Dut";"Eng_Dut"
"in_ieder_geval";"fn000197";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000203";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000178";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000163";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000142";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000142";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000215";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000176";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000219";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000231";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fv600642";"NAT_Dut";"NAT_Vl"
"in_ieder_geval";"NL_082";"Fra_Dut";"Fra_Dut"
"in_ieder_geval";"fv600677";"NAT_Dut";"NAT_Vl"
"in_ieder_geval";"fn000202";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000163";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000115";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fv600590";"NAT_Dut";"NAT_Vl"
"in_ieder_geval";"fn000199";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000217";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fv600591";"NAT_Dut";"NAT_Vl"
"in_ieder_geval";"fn000215";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fv600598";"NAT_Dut";"NAT_Vl"
"in_ieder_geval";"fn000150";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000164";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000145";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000196";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"FR_NL_270";"Fra_Dut";"Fra_Dut"
"in_ieder_geval";"fn000150";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"NL_048";"Fra_Dut";"Fra_Dut"
"in_ieder_geval";"fn000149";"NAT_Dut";"NAT_Nl"
"in_ieder_geval";"fn000155";"NAT_Dut";"NAT_Nl"
